,exit_time,entry_signal,pl,entry_price,exit_price,status
2021-12-09 07:00:00,2021-12-09 07:15:00,BUY,-2.4000000000024,1.13274,1.13266,SLPR
2021-12-09 07:07:00,2021-12-09 07:17:00,BUY,-15.300000000000313,1.13288,1.13237,SL
2021-12-09 07:21:00,2021-12-09 07:38:00,BUY,-6.300000000001305,1.1323,1.13209,SLPR
2021-12-09 07:44:00,2021-12-09 08:29:00,BUY,-13.199999999999878,1.13215,1.13171,SLPR
2021-12-09 07:52:00,2021-12-09 10:38:00,BUY,-17.999999999998018,1.13175,1.13115,SL
2021-12-09 08:30:00,2021-12-09 09:29:00,BUY,-11.700000000003374,1.13192,1.13153,SLPR
2021-12-09 10:24:00,2021-12-09 10:34:00,SELL,23.999999999997357,1.13221,1.13141,TGP
2021-12-09 10:34:00,2021-12-09 12:04:00,BUY,-12.300000000000644,1.13141,1.131,SLPR
2021-12-09 10:39:00,2021-12-09 12:05:00,BUY,-10.500000000002174,1.13125,1.1309,SLPR
2021-12-09 11:50:00,2021-12-09 13:26:00,BUY,8.099999999999774,1.13155,1.13182,TGP
2021-12-09 12:20:00,2021-12-09 12:58:00,BUY,-14.400000000001079,1.13121,1.13073,SLPR
2021-12-09 12:59:00,2021-12-09 13:23:00,BUY,19.799999999996487,1.13091,1.13157,TGP
2021-12-09 13:23:00,2021-12-09 13:37:00,SELL,-3.6000000000036003,1.13157,1.13169,SLPR
2021-12-09 13:26:00,2021-12-09 14:18:00,SELL,25.199999999998557,1.13182,1.13098,TG
2021-12-09 13:29:00,2021-12-09 14:51:00,SELL,39.000000000002366,1.13169,1.13039,TG
2021-12-09 14:51:00,2021-12-09 14:53:00,SELL,7.500000000002505,1.13039,1.13014,TGP
2021-12-09 15:20:00,2021-12-09 15:40:00,BUY,-17.699999999996052,1.12919,1.1286,SL
2021-12-09 15:29:00,2021-12-09 15:40:00,BUY,-8.699999999997043,1.12889,1.1286,SLPR
2021-12-09 15:43:00,2021-12-09 16:13:00,BUY,16.500000000001513,1.12855,1.1291,TGP
2021-12-09 15:45:00,2021-12-09 16:13:00,BUY,23.099999999998122,1.12833,1.1291,TGP
2021-12-09 15:48:00,2021-12-09 16:13:00,BUY,31.800000000001827,1.12804,1.1291,TG
2021-12-09 16:13:00,2021-12-09 17:49:00,BUY,3.599999999996939,1.1291,1.12922,TGP
2021-12-09 16:26:00,2021-12-09 17:05:00,BUY,21.299999999999653,1.1282,1.12891,TGP
2021-12-09 16:31:00,2021-12-09 17:17:00,BUY,28.199999999998226,1.12798,1.12892,TG
2021-12-09 17:05:00,2021-12-09 17:49:00,BUY,9.299999999994313,1.12891,1.12922,TGP
2021-12-09 17:49:00,2021-12-09 18:02:00,SELL,16.799999999996817,1.12922,1.12866,TG
2021-12-09 18:52:00,2021-12-09 19:31:00,SELL,4.20000000000087,1.1291,1.12896,TGP
2021-12-09 19:00:00,2021-12-09 19:31:00,SELL,6.60000000000327,1.12918,1.12896,TGP
2021-12-09 19:31:00,2021-12-09 19:59:00,BUY,-8.699999999997043,1.12896,1.12867,SLPR
2021-12-09 19:52:00,2021-12-09 20:00:00,SELL,5.699999999997374,1.12909,1.1289,TGP
2021-12-09 20:50:00,2021-12-09 21:27:00,SELL,12.300000000000644,1.12937,1.12896,TGP
2021-12-09 21:57:00,2021-12-09 22:17:00,SELL,10.500000000002174,1.12924,1.12889,TGP
2021-12-09 22:17:00,2021-12-09 22:40:00,BUY,12.60000000000261,1.12889,1.12931,TGP
2021-12-09 22:40:00,0,SELL,0.0,1.12931,0.0,0
