date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2021-12-29 04:12:00,1.13055,1.13055,1.13056,1.13054,1.13068,1.13067,1.13069,1.13066,34
2021-12-29 04:13:00,1.13055,1.13052,1.13055,1.13051,1.13066,1.13065,1.13068,1.13065,49
2021-12-29 04:14:00,1.13053,1.1306,1.13061,1.13053,1.13065,1.13073,1.13073,1.13065,50
2021-12-29 04:15:00,1.1306,1.13059,1.13062,1.13057,1.13074,1.13072,1.13075,1.13069,37
2021-12-29 04:16:00,1.13058,1.13058,1.1306,1.13057,1.13072,1.13071,1.13072,1.1307,23
2021-12-29 04:17:00,1.13059,1.13058,1.13059,1.13058,1.13071,1.13071,1.13072,1.13071,17
2021-12-29 04:18:00,1.13058,1.13053,1.13058,1.13052,1.1307,1.13065,1.1307,1.13065,29
2021-12-29 04:19:00,1.13054,1.13055,1.1306,1.13054,1.13066,1.13067,1.13072,1.13066,27
2021-12-29 04:20:00,1.13054,1.13054,1.13056,1.13051,1.13067,1.13066,1.13068,1.13064,23
2021-12-29 04:21:00,1.13053,1.13058,1.13059,1.13052,1.13066,1.13071,1.13071,1.13065,31
2021-12-29 04:22:00,1.13057,1.13057,1.13058,1.13057,1.13071,1.1307,1.13071,1.1307,8
2021-12-29 04:23:00,1.13056,1.13054,1.13056,1.13054,1.1307,1.13067,1.1307,1.13067,10
2021-12-29 04:24:00,1.13055,1.13054,1.13055,1.13054,1.13067,1.13065,1.13067,1.13065,3
2021-12-29 04:25:00,1.13053,1.13043,1.13053,1.13043,1.13065,1.13054,1.13065,1.13053,20
2021-12-29 04:26:00,1.13042,1.13049,1.13049,1.13042,1.13053,1.1306,1.13061,1.13053,31
2021-12-29 04:27:00,1.13049,1.13048,1.13049,1.13045,1.13061,1.1306,1.13061,1.13057,28
2021-12-29 04:28:00,1.13048,1.13049,1.13049,1.13048,1.13061,1.13061,1.13062,1.13061,6
2021-12-29 04:29:00,1.13049,1.13048,1.13049,1.13048,1.13062,1.13061,1.13062,1.13061,2
2021-12-29 04:30:00,1.13047,1.13049,1.1305,1.13044,1.13059,1.13061,1.13062,1.13058,33
2021-12-29 04:31:00,1.13048,1.13047,1.13049,1.13047,1.13061,1.1306,1.13061,1.1306,11
2021-12-29 04:32:00,1.13046,1.1305,1.1305,1.13046,1.1306,1.13063,1.13063,1.1306,11
2021-12-29 04:33:00,1.1305,1.13047,1.1305,1.13046,1.13062,1.13059,1.13062,1.13058,21
2021-12-29 04:34:00,1.13046,1.13048,1.13048,1.13046,1.13059,1.13061,1.13061,1.13059,15
2021-12-29 04:35:00,1.13047,1.13047,1.13049,1.13046,1.1306,1.1306,1.13062,1.1306,21
2021-12-29 04:36:00,1.13046,1.13046,1.13046,1.13045,1.1306,1.13058,1.1306,1.13058,8
2021-12-29 04:37:00,1.13046,1.13042,1.13046,1.13041,1.13057,1.13054,1.13057,1.13053,35
2021-12-29 04:38:00,1.13041,1.13036,1.13042,1.13032,1.13054,1.13049,1.13054,1.13045,36
2021-12-29 04:39:00,1.13036,1.13032,1.13037,1.13031,1.13048,1.13044,1.13049,1.13044,22
2021-12-29 04:40:00,1.13032,1.13028,1.13032,1.13026,1.13043,1.13039,1.13043,1.13038,33
2021-12-29 04:41:00,1.13027,1.13031,1.13031,1.13026,1.13039,1.13042,1.13042,1.13038,20
2021-12-29 04:42:00,1.13031,1.13032,1.13033,1.13031,1.13043,1.13044,1.13044,1.13043,25
2021-12-29 04:43:00,1.13033,1.13033,1.13033,1.13032,1.13044,1.13044,1.13045,1.13044,5
2021-12-29 04:44:00,1.13033,1.13035,1.13037,1.13033,1.13045,1.13047,1.13049,1.13045,15
2021-12-29 04:45:00,1.13034,1.13034,1.13035,1.13032,1.13047,1.13046,1.13047,1.13045,23
2021-12-29 04:46:00,1.13034,1.13031,1.13034,1.1303,1.13045,1.13043,1.13045,1.13041,18
2021-12-29 04:47:00,1.1303,1.13036,1.13036,1.1303,1.13043,1.13047,1.13048,1.13042,17
2021-12-29 04:48:00,1.13036,1.1303,1.13036,1.13029,1.13048,1.13042,1.13048,1.13041,13
2021-12-29 04:49:00,1.1303,1.13031,1.13031,1.13028,1.13041,1.13044,1.13044,1.13041,18
2021-12-29 04:50:00,1.13031,1.13029,1.13031,1.13027,1.13043,1.1304,1.13044,1.13039,72
2021-12-29 04:51:00,1.13028,1.13028,1.13029,1.13028,1.1304,1.13041,1.13041,1.1304,28
2021-12-29 04:52:00,1.13029,1.13031,1.13032,1.13029,1.13041,1.13044,1.13046,1.13041,24
2021-12-29 04:53:00,1.13031,1.13034,1.13036,1.13031,1.13046,1.13046,1.13048,1.13044,30
2021-12-29 04:54:00,1.13033,1.13036,1.13037,1.13033,1.13046,1.13049,1.1305,1.13046,21
2021-12-29 04:55:00,1.13036,1.13035,1.13036,1.13033,1.13048,1.13047,1.13048,1.13046,13
2021-12-29 04:56:00,1.13034,1.13033,1.13036,1.13033,1.13046,1.13046,1.13049,1.13046,36
2021-12-29 04:57:00,1.13034,1.13034,1.13034,1.13033,1.13046,1.13046,1.13046,1.13046,5
2021-12-29 04:58:00,1.13033,1.13035,1.13037,1.13033,1.13046,1.13048,1.13049,1.13046,24
2021-12-29 04:59:00,1.13035,1.13036,1.13036,1.13035,1.13047,1.13048,1.13048,1.13047,11
2021-12-29 05:00:00,1.13036,1.13034,1.13037,1.13032,1.13049,1.13046,1.13049,1.13044,54
2021-12-29 05:01:00,1.13034,1.13034,1.13034,1.13033,1.13047,1.13047,1.13047,1.13046,5
2021-12-29 05:02:00,1.13034,1.13036,1.13036,1.13033,1.13046,1.13048,1.13048,1.13046,7
2021-12-29 05:03:00,1.13035,1.13033,1.13036,1.13033,1.13048,1.13045,1.13049,1.13045,17
2021-12-29 05:04:00,1.13033,1.13026,1.13034,1.13026,1.13046,1.1304,1.13046,1.13039,30
2021-12-29 05:05:00,1.13027,1.13028,1.13031,1.13026,1.1304,1.13041,1.13042,1.13039,27
2021-12-29 05:06:00,1.13029,1.13029,1.1303,1.13028,1.13041,1.13041,1.13042,1.1304,10
2021-12-29 05:07:00,1.1303,1.13028,1.1303,1.13028,1.13041,1.13041,1.13042,1.1304,9
2021-12-29 05:09:00,1.13028,1.13034,1.13034,1.13028,1.13042,1.13046,1.13046,1.13041,22
2021-12-29 05:10:00,1.13033,1.13033,1.13034,1.1303,1.13046,1.13046,1.13046,1.13042,35
2021-12-29 05:11:00,1.13033,1.13031,1.13033,1.1303,1.13045,1.13044,1.13045,1.13043,13
2021-12-29 05:12:00,1.13031,1.13033,1.13036,1.13031,1.13045,1.13046,1.1305,1.13044,29
2021-12-29 05:13:00,1.13034,1.13036,1.13037,1.13033,1.13046,1.13048,1.13049,1.13046,20
2021-12-29 05:14:00,1.13035,1.13036,1.13037,1.13035,1.13048,1.13049,1.1305,1.13047,14
2021-12-29 05:15:00,1.13036,1.1304,1.13041,1.13036,1.1305,1.13052,1.13053,1.13049,33
2021-12-29 05:16:00,1.13041,1.1304,1.13041,1.13036,1.13052,1.13052,1.13052,1.13049,47
2021-12-29 05:17:00,1.13041,1.13041,1.13042,1.13039,1.13052,1.13053,1.13053,1.13051,19
2021-12-29 05:18:00,1.13041,1.13041,1.13041,1.13041,1.13054,1.13052,1.13054,1.13052,5
2021-12-29 05:19:00,1.13041,1.13041,1.13041,1.13041,1.13053,1.13054,1.13054,1.13053,2
2021-12-29 05:20:00,1.13042,1.13041,1.13045,1.13041,1.13054,1.13053,1.13057,1.13053,40
2021-12-29 05:21:00,1.13041,1.13041,1.13043,1.13041,1.13052,1.13054,1.13055,1.13052,17
2021-12-29 05:22:00,1.13042,1.13041,1.13042,1.1304,1.13054,1.13053,1.13054,1.13052,16
2021-12-29 05:23:00,1.13041,1.1304,1.13041,1.13039,1.13052,1.13051,1.13052,1.1305,11
2021-12-29 05:24:00,1.13039,1.13039,1.1304,1.13038,1.13051,1.13051,1.13052,1.1305,30
2021-12-29 05:25:00,1.13038,1.13044,1.13046,1.13038,1.13051,1.13056,1.13059,1.1305,58
2021-12-29 05:26:00,1.13045,1.13046,1.13046,1.13043,1.13056,1.13058,1.13059,1.13055,17
2021-12-29 05:27:00,1.13045,1.13045,1.13045,1.13044,1.13056,1.13056,1.13057,1.13055,11
2021-12-29 05:28:00,1.13045,1.13038,1.13045,1.13038,1.13057,1.1305,1.13057,1.1305,36
2021-12-29 05:29:00,1.13038,1.13039,1.1304,1.13034,1.13051,1.13051,1.13052,1.13045,33
2021-12-29 05:30:00,1.1304,1.13042,1.13043,1.13039,1.13051,1.13054,1.13056,1.13051,28
2021-12-29 05:31:00,1.13043,1.13054,1.13057,1.13042,1.13054,1.13066,1.1307,1.13054,44
2021-12-29 05:32:00,1.13054,1.13055,1.13057,1.13053,1.13065,1.13067,1.13069,1.13064,43
2021-12-29 05:33:00,1.13054,1.13055,1.13055,1.13053,1.13067,1.13067,1.13067,1.13065,21
2021-12-29 05:34:00,1.13054,1.13054,1.13054,1.13051,1.13066,1.13066,1.13067,1.13063,17
2021-12-29 05:35:00,1.13054,1.1306,1.13061,1.13053,1.13065,1.13071,1.13072,1.13065,45
2021-12-29 05:36:00,1.13059,1.13062,1.13063,1.13058,1.13071,1.13074,1.13074,1.1307,26
2021-12-29 05:37:00,1.13062,1.13062,1.13063,1.13062,1.13075,1.13074,1.13075,1.13074,8
2021-12-29 05:38:00,1.13063,1.13067,1.13067,1.13063,1.13074,1.13077,1.13078,1.13074,27
2021-12-29 05:39:00,1.13067,1.13057,1.13068,1.13056,1.13078,1.1307,1.13079,1.13068,40
2021-12-29 05:40:00,1.13057,1.13058,1.13059,1.13055,1.13069,1.1307,1.13071,1.13066,27
2021-12-29 05:41:00,1.13058,1.13056,1.13058,1.13056,1.13071,1.13068,1.13071,1.13068,15
2021-12-29 05:42:00,1.13056,1.13055,1.13056,1.13055,1.13067,1.13067,1.13067,1.13066,4
2021-12-29 05:43:00,1.13055,1.13055,1.13055,1.13055,1.13066,1.13066,1.13067,1.13066,7
2021-12-29 05:44:00,1.13056,1.13054,1.13056,1.13052,1.13067,1.13066,1.13067,1.13065,19
2021-12-29 05:45:00,1.13055,1.13053,1.13056,1.13053,1.13066,1.13065,1.13067,1.13064,33
2021-12-29 05:46:00,1.13053,1.13045,1.13053,1.13045,1.13064,1.13056,1.13064,1.13056,18
2021-12-29 05:47:00,1.13044,1.13044,1.13044,1.13043,1.13056,1.13055,1.13056,1.13055,6
2021-12-29 05:48:00,1.13043,1.13038,1.13043,1.13038,1.13054,1.13051,1.13055,1.1305,21
2021-12-29 05:49:00,1.13038,1.13041,1.13043,1.13038,1.1305,1.13053,1.13055,1.1305,33
2021-12-29 05:50:00,1.13041,1.13051,1.13051,1.1304,1.13054,1.13064,1.13064,1.13053,34
2021-12-29 05:51:00,1.13051,1.13052,1.13052,1.13049,1.13063,1.13065,1.13065,1.13061,20
2021-12-29 05:52:00,1.13051,1.13046,1.13052,1.13046,1.13065,1.13058,1.13066,1.13058,33
2021-12-29 05:53:00,1.13047,1.13049,1.1305,1.13047,1.13059,1.13062,1.13062,1.13059,23
2021-12-29 05:54:00,1.1305,1.1305,1.13051,1.13047,1.13062,1.13063,1.13064,1.13059,44
2021-12-29 05:55:00,1.13051,1.13052,1.13055,1.1305,1.13063,1.13065,1.13068,1.13063,19
2021-12-29 05:56:00,1.13052,1.13052,1.13054,1.13051,1.13064,1.13065,1.13067,1.13063,22
2021-12-29 05:57:00,1.13052,1.13051,1.13055,1.13049,1.13066,1.13065,1.13067,1.13063,53
2021-12-29 05:58:00,1.13051,1.13041,1.13051,1.13035,1.13064,1.13053,1.13064,1.13047,72
2021-12-29 05:59:00,1.13042,1.13045,1.13046,1.13039,1.13053,1.13057,1.13058,1.13052,58
2021-12-29 06:00:00,1.13046,1.13043,1.13048,1.13042,1.13057,1.13054,1.13059,1.13053,59
2021-12-29 06:01:00,1.13042,1.13039,1.13044,1.13037,1.13054,1.13051,1.13056,1.13049,52
2021-12-29 06:02:00,1.13039,1.13036,1.13039,1.13034,1.1305,1.13047,1.13051,1.13047,17
2021-12-29 06:03:00,1.13035,1.13033,1.13035,1.13032,1.13047,1.13044,1.13047,1.13044,13
2021-12-29 06:04:00,1.13032,1.13033,1.13033,1.13028,1.13044,1.13044,1.13044,1.1304,17
2021-12-29 06:05:00,1.13032,1.13035,1.13036,1.13032,1.13043,1.13048,1.13048,1.13043,33
2021-12-29 06:06:00,1.13035,1.13038,1.13038,1.13035,1.13047,1.1305,1.1305,1.13047,20
2021-12-29 06:07:00,1.13037,1.13036,1.13037,1.13035,1.1305,1.13048,1.1305,1.13047,9
2021-12-29 06:08:00,1.13035,1.13034,1.13037,1.13033,1.13048,1.13047,1.1305,1.13045,37
2021-12-29 06:09:00,1.13034,1.13038,1.13038,1.13034,1.13046,1.1305,1.1305,1.13045,17
2021-12-29 06:10:00,1.13037,1.13045,1.13046,1.13036,1.13049,1.13059,1.13059,1.13049,42
2021-12-29 06:11:00,1.13046,1.13046,1.13047,1.13044,1.1306,1.13058,1.1306,1.13058,27
2021-12-29 06:12:00,1.13046,1.13053,1.13053,1.13044,1.13059,1.13066,1.13067,1.13057,40
2021-12-29 06:13:00,1.13053,1.13049,1.13053,1.13047,1.13065,1.13061,1.13067,1.1306,44
2021-12-29 06:14:00,1.13049,1.13038,1.13049,1.13038,1.13062,1.13051,1.13062,1.13051,39
2021-12-29 06:15:00,1.13039,1.13033,1.13041,1.1303,1.13051,1.13046,1.13053,1.13043,61
2021-12-29 06:16:00,1.13033,1.13035,1.13036,1.13032,1.13047,1.13049,1.13049,1.13044,24
2021-12-29 06:17:00,1.13035,1.13036,1.13036,1.13031,1.13048,1.13049,1.13049,1.13044,18
2021-12-29 06:18:00,1.13037,1.13033,1.13037,1.13033,1.13049,1.13045,1.13049,1.13045,15
2021-12-29 06:19:00,1.13034,1.13031,1.13034,1.13031,1.13045,1.13044,1.13045,1.13043,21
2021-12-29 06:20:00,1.13031,1.13033,1.13034,1.13031,1.13045,1.13045,1.13046,1.13043,16
2021-12-29 06:21:00,1.13033,1.13031,1.13033,1.13031,1.13046,1.13044,1.13046,1.13043,14
2021-12-29 06:22:00,1.13031,1.13032,1.13036,1.13031,1.13045,1.13045,1.13047,1.13044,28
2021-12-29 06:23:00,1.13032,1.13032,1.13033,1.13031,1.13044,1.13045,1.13045,1.13043,28
2021-12-29 06:24:00,1.13032,1.13037,1.13038,1.13032,1.13046,1.1305,1.13051,1.13046,29
2021-12-29 06:25:00,1.13037,1.13038,1.13038,1.13037,1.13049,1.1305,1.13051,1.13049,17
2021-12-29 06:26:00,1.13038,1.13038,1.13038,1.13036,1.13049,1.1305,1.13051,1.13049,35
2021-12-29 06:27:00,1.13037,1.13037,1.13037,1.13035,1.13049,1.13048,1.13051,1.13047,25
2021-12-29 06:28:00,1.13037,1.13044,1.13045,1.13037,1.13051,1.13056,1.13058,1.1305,41
2021-12-29 06:30:00,1.13043,1.13045,1.13045,1.13043,1.13056,1.13057,1.13058,1.13056,7
2021-12-29 06:31:00,1.13045,1.13045,1.13047,1.13044,1.13058,1.13057,1.13059,1.13056,22
2021-12-29 06:32:00,1.13046,1.13046,1.13047,1.13044,1.13057,1.13058,1.13059,1.13056,44
2021-12-29 06:33:00,1.13046,1.13045,1.13047,1.13043,1.13057,1.13056,1.13058,1.13056,13
2021-12-29 06:34:00,1.13044,1.13045,1.1305,1.13044,1.13056,1.13056,1.13062,1.13056,34
2021-12-29 06:35:00,1.13045,1.13043,1.13045,1.13042,1.13055,1.13053,1.13056,1.13053,35
2021-12-29 06:36:00,1.13042,1.13053,1.13053,1.13041,1.13053,1.13064,1.13064,1.13053,26
2021-12-29 06:37:00,1.13053,1.13046,1.13053,1.13046,1.13065,1.13058,1.13065,1.13058,19
2021-12-29 06:38:00,1.13047,1.13048,1.13048,1.13047,1.13059,1.13059,1.13059,1.13059,2
2021-12-29 06:39:00,1.13047,1.13046,1.13047,1.13045,1.13059,1.13058,1.13059,1.13058,11
2021-12-29 06:40:00,1.13045,1.13039,1.13045,1.13038,1.13058,1.13052,1.13058,1.1305,25
2021-12-29 06:41:00,1.1304,1.13036,1.1304,1.13032,1.13052,1.13047,1.13052,1.13046,37
2021-12-29 06:42:00,1.13035,1.13036,1.13037,1.13031,1.13047,1.13048,1.13048,1.13042,64
2021-12-29 06:43:00,1.13036,1.13027,1.13038,1.13027,1.13047,1.13039,1.13049,1.13039,38
2021-12-29 06:44:00,1.13027,1.13028,1.13028,1.13027,1.1304,1.1304,1.13041,1.13039,25
2021-12-29 06:45:00,1.13028,1.13025,1.13028,1.13024,1.13041,1.13037,1.13041,1.13037,29
2021-12-29 06:46:00,1.13025,1.13015,1.13025,1.13015,1.13038,1.13027,1.13038,1.13027,31
2021-12-29 06:47:00,1.13015,1.1301,1.13017,1.13008,1.13028,1.13023,1.13028,1.1302,64
2021-12-29 06:48:00,1.13011,1.13024,1.13024,1.13011,1.13024,1.13036,1.13037,1.13024,67
2021-12-29 06:49:00,1.13023,1.13019,1.13023,1.13019,1.13036,1.13032,1.13036,1.13032,15
2021-12-29 06:50:00,1.1302,1.13024,1.13025,1.13019,1.13032,1.13037,1.13037,1.13031,17
2021-12-29 06:51:00,1.13024,1.13015,1.13024,1.13014,1.13036,1.13028,1.13036,1.13027,25
2021-12-29 06:52:00,1.13014,1.13009,1.13016,1.13009,1.13028,1.13023,1.13029,1.13022,35
2021-12-29 06:53:00,1.13009,1.13005,1.13011,1.13005,1.13022,1.13018,1.13024,1.13018,25
2021-12-29 06:54:00,1.13005,1.13006,1.13007,1.12999,1.13017,1.13017,1.13019,1.13012,42
2021-12-29 06:55:00,1.13006,1.1301,1.13014,1.13005,1.13019,1.13023,1.13026,1.13017,58
2021-12-29 06:56:00,1.1301,1.1301,1.1301,1.1301,1.13022,1.13023,1.13023,1.13022,8
2021-12-29 06:57:00,1.1301,1.13005,1.1301,1.13005,1.13022,1.13017,1.13023,1.13017,15
2021-12-29 06:58:00,1.13005,1.12998,1.13005,1.12995,1.13018,1.13012,1.13018,1.1301,40
2021-12-29 06:59:00,1.12997,1.12997,1.13001,1.12993,1.13011,1.1301,1.13015,1.13006,53
2021-12-29 07:00:00,1.12996,1.13002,1.13005,1.12991,1.1301,1.13015,1.13018,1.13003,65
2021-12-29 07:01:00,1.13001,1.13013,1.13015,1.13,1.13014,1.13027,1.13028,1.13013,84
2021-12-29 07:02:00,1.13014,1.13016,1.13019,1.13011,1.13028,1.13029,1.13033,1.13022,66
2021-12-29 07:03:00,1.13016,1.13017,1.13019,1.13014,1.13028,1.1303,1.1303,1.13027,40
2021-12-29 07:04:00,1.13016,1.13001,1.13018,1.13001,1.1303,1.13015,1.13031,1.13015,47
2021-12-29 07:05:00,1.13001,1.13003,1.13004,1.13,1.13014,1.13016,1.13016,1.13014,13
2021-12-29 07:06:00,1.13003,1.12999,1.13003,1.12999,1.13015,1.1301,1.13015,1.1301,20
2021-12-29 07:07:00,1.12999,1.12997,1.13001,1.12996,1.13011,1.13009,1.13012,1.13007,27
2021-12-29 07:08:00,1.12996,1.12992,1.12998,1.1299,1.13009,1.13005,1.13011,1.13003,39
2021-12-29 07:09:00,1.12991,1.1299,1.12992,1.12989,1.13005,1.13003,1.13005,1.13002,15
2021-12-29 07:10:00,1.12989,1.12989,1.12992,1.12989,1.13003,1.13001,1.13005,1.13001,30
2021-12-29 07:11:00,1.12989,1.12984,1.1299,1.12984,1.13002,1.12997,1.13002,1.12996,21
2021-12-29 07:12:00,1.12985,1.12981,1.12986,1.12979,1.12999,1.12994,1.12999,1.12992,50
2021-12-29 07:13:00,1.1298,1.12982,1.12985,1.12976,1.12994,1.12994,1.12998,1.12988,61
2021-12-29 07:14:00,1.12982,1.12983,1.12983,1.12979,1.12995,1.12995,1.12996,1.12991,34
2021-12-29 07:15:00,1.12983,1.12981,1.12983,1.12977,1.12996,1.12993,1.12996,1.12989,24
2021-12-29 07:16:00,1.12982,1.12986,1.1299,1.12981,1.12993,1.12999,1.13003,1.12993,65
2021-12-29 07:17:00,1.12985,1.12982,1.12985,1.12979,1.12999,1.12995,1.12999,1.12991,28
2021-12-29 07:18:00,1.12983,1.12987,1.12987,1.12982,1.12995,1.12998,1.12999,1.12995,9
2021-12-29 07:19:00,1.12987,1.12972,1.12987,1.12972,1.12999,1.12984,1.12999,1.12984,55
2021-12-29 07:20:00,1.12973,1.12973,1.12975,1.12966,1.12985,1.12985,1.12987,1.1298,80
2021-12-29 07:21:00,1.12974,1.12971,1.12974,1.12968,1.12985,1.12984,1.12986,1.12979,52
2021-12-29 07:22:00,1.1297,1.12976,1.12976,1.1297,1.12983,1.12989,1.12989,1.12983,29
2021-12-29 07:23:00,1.12977,1.12988,1.12991,1.12977,1.1299,1.13001,1.13003,1.1299,68
2021-12-29 07:24:00,1.12989,1.12989,1.1299,1.12988,1.13001,1.13003,1.13003,1.13,23
2021-12-29 07:25:00,1.1299,1.12991,1.12992,1.1299,1.13003,1.13004,1.13005,1.13002,24
2021-12-29 07:26:00,1.12991,1.12992,1.12993,1.12991,1.13005,1.13004,1.13006,1.13003,26
2021-12-29 07:27:00,1.12992,1.12994,1.13,1.12989,1.13005,1.13007,1.13013,1.13002,66
2021-12-29 07:28:00,1.12994,1.13001,1.13001,1.12991,1.13006,1.13015,1.13015,1.13004,50
2021-12-29 07:29:00,1.13001,1.13003,1.13004,1.13,1.13014,1.13015,1.13017,1.13013,22
2021-12-29 07:30:00,1.13002,1.12999,1.13004,1.12995,1.13015,1.13011,1.13017,1.13008,56
2021-12-29 07:31:00,1.12999,1.12999,1.12999,1.12999,1.13012,1.13012,1.13012,1.13012,1
2021-12-29 07:32:00,1.12999,1.13005,1.13008,1.12997,1.13011,1.13018,1.13021,1.13009,53
2021-12-29 07:33:00,1.13004,1.12999,1.13005,1.12999,1.13018,1.13012,1.13018,1.13011,34
2021-12-29 07:34:00,1.12999,1.12989,1.13001,1.12988,1.13013,1.13003,1.13013,1.13001,44
2021-12-29 07:35:00,1.1299,1.12987,1.1299,1.12986,1.13003,1.13001,1.13003,1.12999,32
2021-12-29 07:36:00,1.12987,1.12986,1.12992,1.12985,1.13002,1.12999,1.13005,1.12999,45
2021-12-29 07:37:00,1.12985,1.12996,1.13001,1.12983,1.12999,1.13008,1.13014,1.12997,63
2021-12-29 07:38:00,1.12995,1.12993,1.12995,1.12993,1.13008,1.13006,1.13008,1.13005,18
2021-12-29 07:39:00,1.12993,1.12993,1.12995,1.12981,1.13005,1.13007,1.13009,1.12992,88
2021-12-29 07:40:00,1.12994,1.13005,1.13006,1.12994,1.13007,1.13019,1.13019,1.13007,80
2021-12-29 07:41:00,1.13005,1.13012,1.13012,1.13005,1.13018,1.13024,1.13024,1.13016,40
2021-12-29 07:42:00,1.13011,1.12987,1.13013,1.12986,1.13023,1.13,1.13025,1.12998,110
2021-12-29 07:43:00,1.12988,1.12991,1.12992,1.12985,1.13,1.13003,1.13004,1.12997,65
2021-12-29 07:44:00,1.12991,1.13004,1.13006,1.12991,1.13004,1.13016,1.13018,1.13004,99
2021-12-29 07:45:00,1.13005,1.12998,1.13005,1.12995,1.13016,1.1301,1.13017,1.13007,32
2021-12-29 07:46:00,1.12999,1.12987,1.13007,1.12986,1.13011,1.13001,1.1302,1.13001,78
2021-12-29 07:47:00,1.12988,1.12986,1.12989,1.12986,1.13001,1.13,1.13003,1.13,26
2021-12-29 07:48:00,1.12986,1.12991,1.12992,1.12986,1.12999,1.13003,1.13005,1.12999,24
2021-12-29 07:49:00,1.12991,1.12993,1.12998,1.1299,1.13004,1.13007,1.13011,1.13003,57
2021-12-29 07:50:00,1.12993,1.12974,1.12993,1.12969,1.13006,1.12987,1.13006,1.12982,82
2021-12-29 07:51:00,1.12973,1.1298,1.12982,1.1297,1.12985,1.12991,1.12995,1.12982,68
2021-12-29 07:52:00,1.1298,1.12991,1.12994,1.1298,1.12992,1.13004,1.13006,1.12992,70
2021-12-29 07:53:00,1.12993,1.13001,1.13002,1.1299,1.13005,1.13013,1.13014,1.13002,64
2021-12-29 07:54:00,1.13001,1.12992,1.13001,1.12991,1.13012,1.13005,1.13013,1.13003,49
2021-12-29 07:55:00,1.12992,1.12987,1.12992,1.12987,1.13004,1.13,1.13005,1.12998,57
2021-12-29 07:56:00,1.12987,1.13,1.13003,1.12986,1.12999,1.13012,1.13015,1.12998,53
2021-12-29 07:57:00,1.13,1.13013,1.13015,1.12998,1.13013,1.13025,1.13027,1.13011,74
2021-12-29 07:58:00,1.13012,1.13004,1.13016,1.13004,1.13025,1.13017,1.13028,1.13016,72
2021-12-29 07:59:00,1.13005,1.12995,1.13005,1.12989,1.13017,1.13008,1.13017,1.13002,105
2021-12-29 08:00:00,1.12994,1.1296,1.12996,1.1296,1.13008,1.12973,1.1301,1.12973,237
2021-12-29 08:01:00,1.1296,1.12966,1.1297,1.12954,1.12972,1.12978,1.12983,1.12968,159
2021-12-29 08:02:00,1.12965,1.12962,1.12965,1.12944,1.12978,1.12974,1.12978,1.12957,225
2021-12-29 08:03:00,1.12964,1.12986,1.12986,1.12964,1.12976,1.12998,1.12998,1.12976,155
2021-12-29 08:04:00,1.12986,1.12978,1.13002,1.12975,1.12997,1.1299,1.13014,1.12988,142
2021-12-29 08:05:00,1.12977,1.12984,1.12991,1.12976,1.1299,1.12997,1.13002,1.12989,113
2021-12-29 08:06:00,1.12985,1.12986,1.12996,1.12984,1.12997,1.12998,1.13009,1.12996,102
2021-12-29 08:07:00,1.12986,1.12975,1.12986,1.12975,1.12999,1.12988,1.13,1.12987,141
2021-12-29 08:08:00,1.12975,1.1298,1.12986,1.12964,1.12989,1.12993,1.13,1.12976,156
2021-12-29 08:09:00,1.1298,1.1298,1.12982,1.12971,1.12992,1.12992,1.12995,1.12984,81
2021-12-29 08:10:00,1.1298,1.12963,1.12981,1.12961,1.12993,1.12976,1.12994,1.12974,58
2021-12-29 08:11:00,1.12961,1.12946,1.12962,1.12946,1.12975,1.12958,1.12975,1.12958,87
2021-12-29 08:12:00,1.12946,1.12949,1.12955,1.12946,1.12959,1.12963,1.12967,1.12959,67
2021-12-29 08:13:00,1.12949,1.12921,1.12951,1.12917,1.12962,1.12933,1.12964,1.12929,180
2021-12-29 08:14:00,1.12921,1.12912,1.12921,1.1291,1.12934,1.12922,1.12935,1.1292,188
2021-12-29 08:15:00,1.12912,1.12897,1.12916,1.12886,1.12921,1.12908,1.12927,1.12896,206
2021-12-29 08:16:00,1.12896,1.12909,1.12911,1.12896,1.12908,1.12922,1.12924,1.12908,69
2021-12-29 08:17:00,1.1291,1.12905,1.12921,1.12904,1.12922,1.12918,1.12934,1.12917,168
2021-12-29 08:18:00,1.12904,1.12884,1.12904,1.12884,1.12917,1.12897,1.12918,1.12896,165
2021-12-29 08:19:00,1.12884,1.12865,1.12884,1.1286,1.12896,1.12877,1.12896,1.12871,213
2021-12-29 08:20:00,1.12865,1.12863,1.12871,1.12859,1.12878,1.12876,1.12882,1.12873,237
2021-12-29 08:21:00,1.12864,1.12854,1.12876,1.12854,1.12876,1.12867,1.12889,1.12867,179
2021-12-29 08:22:00,1.12855,1.12858,1.12859,1.12842,1.12868,1.12871,1.12872,1.12855,278
2021-12-29 08:23:00,1.12858,1.12845,1.12858,1.12844,1.1287,1.12857,1.1287,1.12857,247
2021-12-29 08:24:00,1.12844,1.12842,1.12849,1.12833,1.12857,1.12854,1.1286,1.12845,233
2021-12-29 08:25:00,1.12843,1.12831,1.12844,1.12826,1.12855,1.12844,1.12856,1.12838,161
2021-12-29 08:26:00,1.12831,1.12815,1.12831,1.12811,1.12843,1.12828,1.12843,1.12823,230
