,Index,bidopen,max_bid,min_bid,rsi,sma_signal,entry_price,entry_signal,exit_price,exit_time,status,pl
81,2022-02-22 04:24:00,1.12987,1.12988,1.12978,62.01549469689513,,1.1298,SELL,1.12942,2022-02-22 04:50:00,TGP,11.399999999994748
82,2022-02-22 04:50:00,1.12939,1.12947,1.12937,30.084723312904643,,1.12942,BUY,1.13005,2022-02-22 05:06:00,TGP,18.899999999997252
83,2022-02-22 05:06:00,1.13015,1.13017,1.13004,64.42284234687318,,1.13005,SELL,0.0,0,0,0.0
84,2022-02-22 05:30:00,1.13068,1.13068,1.13051,62.5303814091136,,1.13056,SELL,1.13025,2022-02-22 06:04:00,TGP,9.300000000000974
85,2022-02-22 06:04:00,1.13018,1.13027,1.13011,32.069877453637105,,1.13025,BUY,1.13062,2022-02-22 06:27:00,TGP,11.099999999999444
86,2022-02-22 06:27:00,1.13068,1.1307,1.13057,67.72995446641735,,1.13062,SELL,1.13083,2022-02-22 06:43:00,SLPR,-6.300000000001305
87,2022-02-22 06:58:00,1.12994,1.13029,1.12993,40.93349211550347,,1.13023,BUY,1.12958,2022-02-22 07:16:00,SLPR,-19.500000000001183
88,2022-02-22 08:07:00,1.12924,1.12968,1.12924,47.13311398843915,,1.12963,BUY,1.13148,2022-02-22 08:25:00,TG,55.50000000000388
89,2022-02-22 08:18:00,1.13129,1.13129,1.13082,68.32133224072331,,1.13109,SELL,0.0,0,0,0.0
90,2022-02-22 09:12:00,1.1332,1.1332,1.13285,60.19052788119093,,1.1329,SELL,1.13245,2022-02-22 09:50:00,TGP,13.500000000001844
91,2022-02-22 09:50:00,1.13236,1.13246,1.13216,31.19978015739386,,1.13245,BUY,1.1339,2022-02-22 10:31:00,TG,43.499999999998536
92,2022-02-22 10:53:00,1.1363,1.13635,1.13573,69.14185644518709,,1.13573,SELL,1.13493,2022-02-22 11:00:00,TG,23.999999999997357
93,2022-02-22 11:19:00,1.13574,1.13574,1.13548,64.67939289510306,,1.13562,SELL,1.13414,2022-02-22 11:42:00,TG,44.40000000000444
94,2022-02-22 11:42:00,1.13372,1.13415,1.13372,37.538162702235105,,1.13414,BUY,1.13485,2022-02-22 12:03:00,TG,21.299999999999653
95,2022-02-22 12:19:00,1.13568,1.13572,1.13554,65.34212964510195,,1.13556,SELL,0.0,0,0,0.0
