date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-06-02 10:47:00,1.06937,1.06938,1.06943,1.06932,1.0695,1.0695,1.06956,1.06945,110
2022-06-02 10:48:00,1.06937,1.06938,1.06945,1.06931,1.0695,1.06952,1.06958,1.06944,101
2022-06-02 10:49:00,1.06939,1.06936,1.06949,1.06934,1.06952,1.06948,1.06962,1.06947,112
2022-06-02 10:50:00,1.06935,1.0692,1.06935,1.06918,1.06948,1.06932,1.06949,1.06932,102
2022-06-02 10:51:00,1.0692,1.06917,1.06921,1.06911,1.06933,1.06929,1.06933,1.06923,126
2022-06-02 10:52:00,1.06917,1.06925,1.06929,1.06915,1.0693,1.06938,1.06942,1.06928,125
2022-06-02 10:53:00,1.06926,1.06925,1.06932,1.06924,1.06938,1.06938,1.06944,1.06938,65
2022-06-02 10:54:00,1.06926,1.06925,1.06935,1.06925,1.06938,1.06937,1.06948,1.06937,75
2022-06-02 10:55:00,1.06925,1.0693,1.06938,1.06924,1.06938,1.06943,1.06951,1.06937,103
2022-06-02 10:56:00,1.0693,1.06941,1.06942,1.0692,1.06942,1.06954,1.06954,1.06933,111
2022-06-02 10:57:00,1.06942,1.06951,1.06965,1.06942,1.06954,1.06963,1.06978,1.06954,201
2022-06-02 10:58:00,1.0695,1.06944,1.06952,1.06931,1.06963,1.06957,1.06964,1.06944,168
2022-06-02 10:59:00,1.06945,1.06948,1.06952,1.06943,1.06958,1.06961,1.06964,1.06957,95
2022-06-02 11:00:00,1.06949,1.06931,1.06955,1.06929,1.06961,1.06944,1.06967,1.06942,210
2022-06-02 11:01:00,1.06932,1.06956,1.06958,1.06932,1.06944,1.06969,1.0697,1.06944,198
2022-06-02 11:02:00,1.06957,1.06952,1.06961,1.06948,1.06969,1.06965,1.06973,1.06961,263
2022-06-02 11:03:00,1.06952,1.06947,1.06955,1.06933,1.06964,1.06959,1.06968,1.06945,223
2022-06-02 11:04:00,1.06946,1.06941,1.0695,1.0694,1.0696,1.06954,1.06963,1.06953,177
