,bidopen,rsi,entry_price,entry_signal,exit_price,exit_time,status,pl
2022-01-03 00:40:00,1.13612,33.818595724119476,1.13619,BUY,0.0,0,0,0.0
2022-01-03 01:16:00,1.13596,36.54253354826247,1.13605,BUY,1.13574,2022-01-03 01:37:00,SLPR,-9.300000000000974
2022-01-03 01:33:00,1.13592,38.97671435639956,1.13604,BUY,1.13529,2022-01-03 01:40:00,SL,-22.500000000000853
2022-01-03 01:42:00,1.13497,32.83256818170808,1.13532,BUY,1.13481,2022-01-03 02:24:00,SL,-15.300000000000313
2022-01-03 02:10:00,1.13487,30.893308747387977,1.135,BUY,1.13444,2022-01-03 02:39:00,SL,-16.80000000000348
2022-01-03 02:16:00,1.13487,32.12130878541845,1.13492,BUY,1.13435,2022-01-03 02:54:00,SL,-17.099999999998783
2022-01-03 02:41:00,1.1345,38.793011064964666,1.13465,BUY,1.13425,2022-01-03 02:57:00,SLPR,-11.999999999998678
2022-01-03 03:02:00,1.1342,33.52706352436664,1.13425,BUY,1.13468,2022-01-03 03:55:00,TGP,12.899999999997913
2022-01-03 03:36:00,1.13406,36.505620513508674,1.13413,BUY,1.13468,2022-01-03 03:55:00,TGP,16.499999999994852
2022-01-03 03:55:00,1.13486,51.225459010516566,1.13468,SELL,1.1345,2022-01-03 04:04:00,TGP,5.3999999999954085
2022-01-03 04:04:00,1.13435,42.27185352794976,1.1345,BUY,1.1341,2022-01-03 04:51:00,SLPR,-11.999999999998678
