,exit_time,entry_signal,pl,entry_price,exit_price,status
2022-02-27 20:56:00,2022-02-27 21:05:00,BUY,13.199999999999878,1.11365,1.11409,TG
2022-02-27 21:05:00,2022-02-27 21:38:00,SELL,34.199999999997566,1.11409,1.11295,TG
2022-02-27 21:09:00,2022-02-27 21:38:00,SELL,42.899999999994606,1.11438,1.11295,TG
2022-02-27 21:35:00,2022-02-27 21:47:00,BUY,-13.80000000000381,1.11295,1.11249,SLPR
2022-02-27 21:51:00,2022-02-27 22:04:00,BUY,30.000000000003357,1.11252,1.11352,TG
2022-02-27 22:00:00,2022-02-27 22:04:00,BUY,34.20000000000422,1.11238,1.11352,TG
2022-02-27 22:04:00,2022-02-27 22:05:00,SELL,-17.699999999996052,1.11352,1.11411,SL
2022-02-27 22:06:00,2022-02-27 22:08:00,SELL,-20.700000000002383,1.11405,1.11474,SL
2022-02-27 22:10:00,2022-02-27 22:12:00,SELL,-19.500000000001183,1.11425,1.1149,SL
2022-02-27 22:22:00,2022-02-27 22:46:00,SELL,-18.60000000000195,1.11492,1.11554,SL
2022-02-27 23:26:00,2022-02-27 23:31:00,SELL,-14.999999999998348,1.11649,1.11699,SL
2022-02-27 23:38:00,0,SELL,0.0,1.11833,0.0,0
