,bidopen,max_bid,min_bid,small_sma_8,large_sma_16,rsi,sma_signal,sma_signal_1,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-01 10:06:00,1.13359,1.1336,1.13323,1.1329737500000001,1.13277,63.37370439083899,,,1.13324,SELL,1.13252,2021-12-01 10:25:00,TGP,21.600000000001618
2021-12-01 10:11:00,1.1338,1.1339,1.13358,1.13349125,1.1330675000000001,67.36941622324922,,,1.13364,SELL,1.13276,2021-12-01 10:23:00,TG,26.399999999999757
2021-12-01 10:25:00,1.13245,1.13252,1.1324,1.13278375,1.133136875,31.660891892457002,,,1.13252,BUY,1.13221,2021-12-01 10:42:00,SLPR,-9.300000000000974
2021-12-01 10:27:00,1.13241,1.13247,1.1324,1.1326462499999999,1.132976875,32.43972204386806,,,1.13247,BUY,1.13221,2021-12-01 10:42:00,SLPR,-7.80000000000447
2021-12-01 10:44:00,1.13209,1.13222,1.13206,1.13242,1.13246125,35.96636113387723,,,1.13221,BUY,1.13274,2021-12-01 11:02:00,TGP,15.900000000004244
2021-12-01 11:02:00,1.1328,1.13289,1.13272,1.13254,1.1322875,67.02029287903733,,,1.13274,SELL,1.13241,2021-12-01 11:55:00,TGP,9.900000000004905
2021-12-01 11:07:00,1.133,1.13312,1.13292,1.1328375,1.1325587499999998,68.82677217096426,,,1.13292,SELL,1.13241,2021-12-01 11:55:00,TGP,15.300000000000313
2021-12-01 11:11:00,1.13307,1.13318,1.13281,1.13297,1.1328,64.31101007084305,,,1.13297,SELL,1.13241,2021-12-01 11:55:00,TGP,16.80000000000348
2021-12-01 11:19:00,1.13334,1.13335,1.1331,1.133065,1.1330175,58.93778844141955,,,1.13312,SELL,1.13241,2021-12-01 11:55:00,TGP,21.299999999999653
2021-12-01 11:55:00,1.13227,1.13241,1.13226,1.1323812500000001,1.132583125,39.842699452125444,,,1.13241,BUY,1.13245,2021-12-01 13:25:00,TGP,1.2000000000012
2021-12-01 12:00:00,1.13205,1.13216,1.13198,1.13216375,1.132354375,35.896270950214316,,,1.13214,BUY,1.13174,2021-12-01 12:18:00,SLPR,-11.999999999998678
2021-12-01 12:22:00,1.13157,1.13173,1.13147,1.131825,1.1319725,35.680024633875306,,,1.13171,BUY,1.13125,2021-12-01 12:58:00,SLPR,-13.799999999997148
2021-12-01 13:00:00,1.13126,1.13171,1.13126,1.1316074999999999,1.13190125,39.62729173062655,,,1.13156,BUY,1.13213,2021-12-01 13:21:00,TG,17.100000000005444
