,bidopen,rsi,entry_price,entry_signal,exit_price,exit_time,status,pl
2022-02-24 21:19:00,1.11947,30.49139687364982,1.11952,BUY,1.11922,2022-02-24 21:36:00,SLPR,-8.999999999999009
2022-02-24 21:25:00,1.11936,49.66318030778792,1.11969,BUY,1.11976,2022-02-24 22:41:00,TGP,2.100000000000435
2022-02-24 22:41:00,1.12017,53.354593190887265,1.11976,SELL,1.11931,2022-02-24 23:35:00,TGP,13.500000000001844
2022-02-24 23:35:00,1.11924,35.384283001375636,1.11931,BUY,1.12044,2022-02-25 00:36:00,TG,33.900000000002265
2022-02-24 23:39:00,1.11915,33.01172450558026,1.1192,BUY,1.12044,2022-02-25 00:36:00,TG,37.2000000000039
2022-02-24 23:44:00,1.11898,47.237562895221416,1.1192,BUY,1.12044,2022-02-25 00:36:00,TG,37.2000000000039
2022-02-25 00:36:00,1.12063,65.20114579884309,1.12044,BUY,1.12073,2022-02-25 00:50:00,TGP,8.699999999997043
2022-02-25 00:50:00,1.12088,62.65280140529188,1.12073,SELL,1.11993,2022-02-25 00:54:00,TG,23.999999999997357
2022-02-25 01:06:00,1.11902,39.9753882473965,1.11934,SELL,1.11994,2022-02-25 01:12:00,SL,-17.999999999998018
2022-02-25 01:55:00,1.12027,58.40362457333948,1.12005,SELL,1.12054,2022-02-25 02:24:00,SLPR,-14.700000000003044
2022-02-25 02:30:00,1.12083,69.34962547842545,1.12074,SELL,1.12099,2022-02-25 02:50:00,SLPR,-7.499999999995843
2022-02-25 02:33:00,1.1208,68.81654845169928,1.12079,SELL,1.12099,2022-02-25 02:50:00,SLPR,-5.999999999999339
2022-02-25 03:00:00,1.1213,47.75242048025063,1.12079,SELL,1.12136,2022-02-25 03:37:00,SL,-17.099999999998783
2022-02-25 03:41:00,1.12153,62.26910302174504,1.12134,SELL,1.12196,2022-02-25 04:10:00,SL,-18.60000000000195
2022-02-25 04:13:00,1.12205,63.48612601900162,1.12191,SELL,1.1223,2022-02-25 04:27:00,SLPR,-11.700000000003374
2022-02-25 04:36:00,1.12271,63.52929487084547,1.12256,SELL,1.12183,2022-02-25 04:50:00,TGP,21.899999999996922
2022-02-25 04:50:00,1.1218,32.017742348636546,1.12183,BUY,1.12151,2022-02-25 05:20:00,SLPR,-9.60000000000294
2022-02-25 04:53:00,1.12174,30.31492415630683,1.12175,BUY,1.12151,2022-02-25 05:20:00,SLPR,-7.200000000000539
2022-02-25 05:15:00,1.12166,33.149498045457605,1.1217,BUY,1.12207,2022-02-25 05:51:00,TGP,11.099999999999444
2022-02-25 05:26:00,1.1214,37.6341961154708,1.1215,BUY,1.12207,2022-02-25 05:51:00,TGP,17.099999999998783
2022-02-25 05:51:00,1.12212,67.67822265190236,1.12207,SELL,1.12165,2022-02-25 06:16:00,TGP,12.599999999995948
2022-02-25 05:57:00,1.12221,65.4905790902019,1.12218,SELL,1.12165,2022-02-25 06:16:00,TGP,15.899999999997583
2022-02-25 06:16:00,1.12151,37.81613018128919,1.12165,BUY,1.12132,2022-02-25 06:38:00,SLPR,-9.899999999998244
2022-02-25 06:41:00,1.12123,32.87723962355035,1.1213,BUY,1.12111,2022-02-25 07:46:00,TGP,-5.699999999997374
2022-02-25 07:01:00,1.11993,40.64326927470322,1.12029,BUY,1.11976,2022-02-25 07:06:00,SL,-15.899999999997583
2022-02-25 07:08:00,1.11973,35.88115934414013,1.11988,BUY,1.12059,2022-02-25 07:16:00,TG,21.299999999999653
2022-02-25 07:25:00,1.12116,58.95910024784554,1.12091,BUY,1.12062,2022-02-25 07:44:00,SLPR,-8.700000000003705
2022-02-25 08:30:00,1.11781,43.75306241920907,1.11823,BUY,1.11768,2022-02-25 08:35:00,SL,-16.500000000001513
2022-02-25 10:37:00,1.1167,40.84381409535483,1.11699,BUY,1.11767,2022-02-25 10:42:00,TG,20.400000000000418
2022-02-25 11:03:00,1.11817,55.25056433740824,1.11787,SELL,1.11702,2022-02-25 11:13:00,TG,25.500000000000522
2022-02-25 11:59:00,1.1185,68.55334181232496,1.11846,SELL,1.11942,2022-02-25 12:05:00,SL,-28.800000000002157
2022-02-25 12:01:00,1.11876,69.79448683348882,1.11866,SELL,1.11942,2022-02-25 12:05:00,SLPR,-22.800000000002818
2022-02-25 12:08:00,1.1194,65.81932168294892,1.11921,SELL,1.12009,2022-02-25 12:13:00,SL,-26.399999999999757
2022-02-25 12:54:00,1.12215,68.59539833460707,1.12199,SELL,1.12124,2022-02-25 13:19:00,TG,22.500000000000853
2022-02-25 12:56:00,1.12334,69.8138512880662,1.12285,SELL,1.1225,2022-02-25 13:00:00,TG,10.499999999995513
2022-02-25 13:59:00,1.12373,66.65424145513876,1.12362,SELL,1.12263,2022-02-25 14:09:00,TG,29.700000000001392
2022-02-25 14:18:00,1.12188,36.07690024164423,1.12209,SELL,1.12293,2022-02-25 14:33:00,SL,-25.199999999998557
2022-02-25 14:44:00,1.12383,63.93361596660241,1.12359,BUY,1.12393,2022-02-25 14:48:00,TGP,10.200000000000209
2022-02-25 14:53:00,1.12481,65.90064659974489,1.12448,SELL,1.12335,2022-02-25 14:57:00,TG,33.8999999999956
2022-02-25 15:47:00,1.12482,66.82405704236606,1.12468,SELL,1.12473,2022-02-25 15:55:00,SLPR,-1.5000000000031655
2022-02-25 16:20:00,1.1258,68.9682534097212,1.12568,SELL,1.12492,2022-02-25 16:32:00,TG,22.800000000002818
2022-02-25 16:26:00,1.12631,65.84958994582846,1.12615,SELL,1.12508,2022-02-25 16:31:00,TG,32.09999999999713
2022-02-25 16:36:00,1.12461,32.510244429174776,1.12467,SELL,1.12449,2022-02-25 16:41:00,TGP,5.40000000000207
2022-02-25 16:41:00,1.12441,31.539508586234845,1.12449,BUY,1.12577,2022-02-25 16:51:00,TG,38.399999999998435
2022-02-25 16:51:00,1.12616,64.18876647452788,1.12577,BUY,1.12514,2022-02-25 17:11:00,SL,-18.899999999997252
2022-02-25 17:15:00,1.12496,37.168640667142384,1.12512,SELL,1.1248,2022-02-25 17:29:00,TGP,9.599999999996278
2022-02-25 17:29:00,1.12471,36.752417406417905,1.1248,BUY,1.12498,2022-02-25 18:23:00,TGP,5.40000000000207
2022-02-25 17:32:00,1.12459,33.69333917987167,1.12465,BUY,1.12483,2022-02-25 18:20:00,TGP,5.40000000000207
2022-02-25 17:48:00,1.12403,31.534334006113724,1.12404,BUY,1.12498,2022-02-25 18:23:00,TG,28.200000000004888
2022-02-25 17:50:00,1.12379,31.00279555812942,1.12388,BUY,1.12498,2022-02-25 18:23:00,TG,33.00000000000303
2022-02-25 17:53:00,1.12349,42.443008334960595,1.12388,BUY,1.12498,2022-02-25 18:23:00,TG,33.00000000000303
2022-02-25 18:20:00,1.12494,68.62866732248138,1.12483,BUY,1.12498,2022-02-25 18:23:00,TGP,4.500000000002835
2022-02-25 18:23:00,1.12513,66.85607392710493,1.12498,SELL,1.1255,2022-02-25 18:33:00,SL,-15.599999999995617
2022-02-25 18:29:00,1.12519,67.59608453304045,1.12514,SELL,1.125,2022-02-25 19:52:00,TGP,4.20000000000087
2022-02-25 18:36:00,1.12565,60.45631946052895,1.12538,SELL,1.12531,2022-02-25 19:12:00,TGP,2.100000000000435
2022-02-25 18:48:00,1.12589,61.58132239376633,1.12574,SELL,1.12531,2022-02-25 19:12:00,TGP,12.899999999997913
2022-02-25 19:12:00,1.12519,37.858831487991246,1.12531,BUY,1.12571,2022-02-25 19:25:00,TGP,11.999999999998678
2022-02-25 19:25:00,1.12583,59.344816052994325,1.12571,SELL,1.12521,2022-02-25 19:50:00,TGP,14.999999999998348
2022-02-25 19:50:00,1.12517,32.940694393593745,1.12521,BUY,1.12636,2022-02-25 20:02:00,TG,34.49999999999953
2022-02-25 19:52:00,1.12491,30.052999135923272,1.125,BUY,1.12636,2022-02-25 20:02:00,TG,40.800000000000836
2022-02-25 20:02:00,1.12671,65.61612531455525,1.12636,BUY,1.1261,2022-02-25 20:34:00,TGP,-7.799999999997809
2022-02-25 20:34:00,1.12689,46.74643380705812,1.1261,SELL,1.12662,2022-02-25 20:39:00,SL,-15.599999999995617
2022-02-25 21:32:00,1.12729,65.98102064595075,1.1272,SELL,1.11365,2022-02-27 20:56:00,TG,406.4999999999985
2022-02-27 20:56:00,1.11333,48.13541110842913,1.11365,SELL,1.1139,2022-02-27 21:03:00,SLPR,-7.499999999995843
2022-02-27 21:05:00,1.1145,61.14897500226328,1.11409,BUY,1.11438,2022-02-27 21:09:00,TGP,8.699999999997043
2022-02-27 21:09:00,1.11464,62.02198463418829,1.11438,SELL,1.11295,2022-02-27 21:38:00,TG,42.899999999994606
2022-02-27 21:35:00,1.11288,32.22907290215993,1.11295,SELL,1.11252,2022-02-27 21:51:00,TGP,12.900000000004574
2022-02-27 21:51:00,1.11251,32.00202548185382,1.11252,BUY,1.11352,2022-02-27 22:04:00,TG,30.000000000003357
2022-02-27 22:00:00,1.11226,47.68741482310316,1.11238,BUY,1.11352,2022-02-27 22:04:00,TG,34.20000000000422
2022-02-27 22:04:00,1.11365,64.5360008474104,1.11352,BUY,1.11405,2022-02-27 22:06:00,TGP,15.899999999997583
2022-02-27 22:10:00,1.11459,63.930097028343496,1.11425,SELL,1.1149,2022-02-27 22:12:00,SL,-19.500000000001183
2022-02-27 23:26:00,1.11722,55.35143086148771,1.11649,SELL,1.11699,2022-02-27 23:31:00,SL,-14.999999999998348
2022-02-27 23:38:00,1.11867,67.36464362103158,1.11833,SELL,0.0,0,0,0.0
