date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2022-03-01 02:21:00,1.11948,1.1196,1.11961,1.11948,1.11961,1.11972,1.11974,1.1196,55
2022-03-01 02:22:00,1.1196,1.11959,1.11966,1.11958,1.11973,1.11973,1.11979,1.1197,118
2022-03-01 02:23:00,1.11961,1.11948,1.11961,1.11948,1.11974,1.11962,1.11974,1.1196,130
2022-03-01 02:24:00,1.11949,1.11961,1.11961,1.11948,1.11962,1.11974,1.11974,1.1196,76
2022-03-01 02:25:00,1.11961,1.11965,1.1197,1.1196,1.11975,1.11978,1.11983,1.11972,95
2022-03-01 02:26:00,1.11965,1.11964,1.11971,1.11964,1.11979,1.11976,1.11985,1.11976,90
2022-03-01 02:27:00,1.11964,1.11964,1.1197,1.11964,1.11977,1.11977,1.11983,1.11976,55
2022-03-01 02:28:00,1.11963,1.11962,1.11963,1.11962,1.11977,1.11975,1.11977,1.11975,8
2022-03-01 02:29:00,1.11963,1.11967,1.11967,1.11963,1.11975,1.11979,1.1198,1.11975,25
2022-03-01 02:30:00,1.11967,1.11971,1.11972,1.11966,1.1198,1.11983,1.11986,1.11978,54
2022-03-01 02:31:00,1.11971,1.1197,1.11976,1.1197,1.11984,1.11983,1.11989,1.11982,53
2022-03-01 02:32:00,1.11969,1.11974,1.11975,1.11968,1.11982,1.11988,1.11988,1.1198,35
2022-03-01 02:33:00,1.11975,1.11973,1.11976,1.11971,1.11988,1.11986,1.11989,1.11984,63
2022-03-01 02:34:00,1.11974,1.11971,1.11977,1.1197,1.11987,1.11983,1.1199,1.11983,74
2022-03-01 02:35:00,1.11971,1.1197,1.11971,1.11967,1.11984,1.11982,1.11984,1.1198,40
2022-03-01 02:36:00,1.1197,1.11969,1.1197,1.11964,1.11983,1.11982,1.11984,1.11976,91
2022-03-01 02:37:00,1.11969,1.11966,1.11973,1.11966,1.11981,1.11979,1.11986,1.11978,45
2022-03-01 02:38:00,1.11966,1.11966,1.11969,1.11962,1.1198,1.11978,1.11981,1.11975,41
2022-03-01 02:39:00,1.11965,1.11962,1.11971,1.11957,1.11978,1.11975,1.11984,1.1197,109
2022-03-01 02:40:00,1.11962,1.11961,1.11969,1.11961,1.11974,1.11973,1.11982,1.11973,47
2022-03-01 02:41:00,1.11961,1.11953,1.11963,1.11952,1.11974,1.11966,1.11975,1.11966,45
2022-03-01 02:42:00,1.11954,1.11956,1.11966,1.11952,1.11966,1.11969,1.11978,1.11965,91
2022-03-01 02:43:00,1.11957,1.11958,1.11967,1.11955,1.11969,1.1197,1.11979,1.11967,55
2022-03-01 02:44:00,1.11957,1.11962,1.11962,1.11957,1.1197,1.11975,1.11975,1.1197,32
2022-03-01 02:45:00,1.11962,1.11956,1.11966,1.11953,1.11974,1.11969,1.1198,1.11966,99
2022-03-01 02:46:00,1.11956,1.1196,1.11962,1.11956,1.1197,1.11973,1.11975,1.11969,30
2022-03-01 02:47:00,1.1196,1.11961,1.11961,1.1196,1.11974,1.11973,1.11975,1.11972,16
2022-03-01 02:48:00,1.1196,1.11953,1.1196,1.11952,1.11973,1.11966,1.11973,1.11965,53
2022-03-01 02:49:00,1.11953,1.11952,1.11955,1.11952,1.11965,1.11964,1.11967,1.11964,35
2022-03-01 02:50:00,1.11952,1.11948,1.11953,1.11948,1.11965,1.1196,1.11965,1.1196,58
2022-03-01 02:51:00,1.11948,1.11954,1.11956,1.11947,1.11961,1.11968,1.1197,1.11959,88
