,Index,bidopen,max_bid,min_bid,rsi,sma_signal,entry_price,entry_signal,exit_price,exit_time,status,pl
0,2022-02-17 07:08:00,1.13652,1.13654,1.13629,56.656548162628305,,1.13629,SELL,1.13677,2022-02-17 07:41:00,SLPR,-14.400000000001079
1,2022-02-17 07:54:00,1.13724,1.13724,1.13692,53.288279921501406,,1.13695,SELL,1.13682,2022-02-17 08:33:00,TG,3.8999999999989043
2,2022-02-17 09:12:00,1.13436,1.13475,1.13424,34.93793421269771,,1.13473,BUY,1.13556,2022-02-17 09:26:00,TG,24.89999999999659
3,2022-02-17 09:59:00,1.13627,1.13638,1.13606,60.67840185385027,,1.13607,SELL,1.13658,2022-02-17 10:26:00,SLPR,-15.300000000000313
4,2022-02-17 10:29:00,1.13686,1.13686,1.13657,64.98907638140938,,1.13658,SELL,1.13704,2022-02-17 10:38:00,SLPR,-13.80000000000381
5,2022-02-17 10:40:00,1.137,1.13701,1.1368,66.59172992817756,,1.13692,SELL,1.13724,2022-02-17 10:54:00,SLPR,-9.60000000000294
6,2022-02-17 11:39:00,1.13647,1.13663,1.13646,30.181825673063997,,1.13651,BUY,1.1363,2022-02-17 11:49:00,SLPR,-6.299999999994643
7,2022-02-17 12:29:00,1.13751,1.13751,1.13729,62.725252340176006,,1.1374,SELL,1.1377,2022-02-17 12:59:00,SLPR,-8.999999999999009
8,2022-02-17 13:09:00,1.13675,1.13722,1.13672,45.17411277159669,,1.13721,BUY,1.13668,2022-02-17 13:12:00,SL,-15.900000000004244
9,2022-02-17 13:19:00,1.13602,1.13642,1.13601,36.70060393263513,,1.13633,BUY,1.13596,2022-02-17 13:47:00,SLPR,-11.099999999999444
10,2022-02-17 13:56:00,1.13521,1.13539,1.13511,31.26101658767169,,1.13539,BUY,1.13618,2022-02-17 13:58:00,TG,23.700000000002053
11,2022-02-17 15:14:00,1.13722,1.13724,1.13684,68.83701370363387,,1.13707,SELL,1.13629,2022-02-17 15:20:00,TG,23.400000000000087
12,2022-02-17 15:27:00,1.13545,1.13569,1.1354,33.167095254462595,,1.13561,BUY,1.13622,2022-02-17 15:45:00,TG,18.299999999999983
13,2022-02-17 16:16:00,1.13737,1.13741,1.1371,58.92905371708729,,1.13714,SELL,1.13635,2022-02-17 16:23:00,TG,23.700000000002053
14,2022-02-17 17:01:00,1.13594,1.13622,1.13593,37.50908122725324,,1.13618,BUY,1.13662,2022-02-17 17:22:00,TGP,13.199999999999878
15,2022-02-17 17:22:00,1.13672,1.1369,1.13659,65.0691846281168,,1.13662,SELL,1.13586,2022-02-17 17:59:00,TG,22.799999999996157
16,2022-02-17 17:59:00,1.13581,1.13592,1.1358,33.24505519279309,,1.13586,BUY,1.13618,2022-02-17 18:30:00,TGP,9.599999999996278
17,2022-02-17 18:30:00,1.1363,1.13631,1.13613,57.66933223447026,,1.13618,SELL,0.0,0,0,0.0
18,2022-02-17 19:40:00,1.13665,1.13665,1.13652,61.82365663406488,,1.13654,SELL,1.13587,2022-02-17 20:11:00,TG,20.100000000005114
19,2022-02-17 20:11:00,1.13567,1.13587,1.13567,41.28251070535231,,1.13587,BUY,0.0,0,0,0.0
20,2022-02-17 20:52:00,1.13588,1.13603,1.13587,43.89557775756714,,1.136,BUY,1.13572,2022-02-17 21:59:00,SLPR,-8.399999999995078
21,2022-02-17 23:00:00,1.13602,1.13615,1.13592,49.13547468539822,,1.13609,BUY,1.13664,2022-02-17 23:16:00,TGP,16.500000000001513
22,2022-02-17 23:16:00,1.13686,1.13686,1.13663,53.20495111118926,,1.13664,SELL,1.1365,2022-02-18 00:00:00,TGP,4.20000000000087
23,2022-02-18 00:00:00,1.13632,1.1365,1.13627,42.84299833618375,,1.1365,BUY,1.13656,2022-02-18 01:35:00,TGP,1.7999999999984695
24,2022-02-18 01:35:00,1.13667,1.13667,1.13655,66.70246813973287,,1.13656,SELL,1.13698,2022-02-18 01:54:00,SLPR,-12.60000000000261
25,2022-02-18 01:56:00,1.13694,1.13694,1.13672,65.8016298957996,,1.13685,SELL,1.13635,2022-02-18 02:42:00,TGP,14.999999999998348
26,2022-02-18 02:42:00,1.13632,1.13635,1.1363,31.57003459041914,,1.13635,BUY,1.13664,2022-02-18 02:59:00,TGP,8.700000000003705
27,2022-02-18 02:59:00,1.13674,1.13676,1.13664,58.212793737356336,,1.13664,SELL,1.13691,2022-02-18 03:32:00,SLPR,-8.099999999999774
28,2022-02-18 03:34:00,1.1369,1.13691,1.13685,64.05285475170243,,1.13685,SELL,1.13642,2022-02-18 05:03:00,TGP,12.899999999997913
29,2022-02-18 05:03:00,1.13636,1.13643,1.13635,39.79970540897784,,1.13642,BUY,1.13657,2022-02-18 05:51:00,TGP,4.500000000002835
30,2022-02-18 05:51:00,1.13661,1.13662,1.13656,65.56470147238184,,1.13657,SELL,0.0,0,0,0.0
31,2022-02-18 07:33:00,1.13674,1.13697,1.1367,48.56886570315026,,1.13697,BUY,1.13655,2022-02-18 08:06:00,SLPR,-12.60000000000261
32,2022-02-18 08:07:00,1.13656,1.13686,1.13655,44.20880986456222,,1.13686,BUY,1.13644,2022-02-18 09:26:00,SLPR,-12.60000000000261
33,2022-02-18 10:15:00,1.13637,1.13643,1.13621,31.021489503904164,,1.13641,BUY,1.13618,2022-02-18 10:51:00,SLPR,-6.899999999998574
34,2022-02-18 10:52:00,1.13617,1.1363,1.13612,39.33042211624419,,1.1363,BUY,0.0,0,0,0.0
35,2022-02-18 11:02:00,1.13601,1.13616,1.13601,42.48839706111541,,1.13615,BUY,1.13611,2022-02-18 12:03:00,TGP,-1.2000000000012
36,2022-02-18 12:03:00,1.13626,1.13626,1.13608,59.9074028157634,,1.13611,SELL,1.13642,2022-02-18 12:31:00,SLPR,-9.300000000000974
37,2022-02-18 12:58:00,1.13573,1.13588,1.13568,31.198737879086067,,1.13587,BUY,1.1354,2022-02-18 13:10:00,SLPR,-14.099999999999113
38,2022-02-18 13:12:00,1.1353,1.13557,1.13527,40.70578367676475,DOWN_CROSSOVER,1.13554,BUY,1.135,2022-02-18 13:26:00,SLPR,-16.199999999999548
39,2022-02-18 13:28:00,1.13496,1.13509,1.13491,32.4670962014991,,1.13505,BUY,1.13581,2022-02-18 13:41:00,TG,22.800000000002818
40,2022-02-18 13:41:00,1.13592,1.13608,1.13581,64.643684667659,,1.13581,SELL,1.13504,2022-02-18 13:58:00,TG,23.099999999998122
41,2022-02-18 13:58:00,1.13498,1.1351,1.13493,33.170257952076284,,1.13504,BUY,0.0,0,0,0.0
42,2022-02-18 14:00:00,1.13483,1.13511,1.13481,38.0754358455934,,1.13501,BUY,0.0,0,0,0.0
43,2022-02-18 14:10:00,1.13388,1.13415,1.13388,31.565671300140494,,1.13415,BUY,1.13454,2022-02-18 15:20:00,TGP,11.700000000003374
44,2022-02-18 15:20:00,1.13462,1.13462,1.13454,57.03422589034627,,1.13454,SELL,1.13345,2022-02-18 15:49:00,TG,32.70000000000106
45,2022-02-18 15:49:00,1.13281,1.13357,1.13267,45.25274279330342,,1.13345,BUY,1.13371,2022-02-18 15:53:00,TG,7.799999999997809
46,2022-02-18 16:09:00,1.13272,1.13296,1.13268,31.07870443139589,,1.13287,BUY,1.13321,2022-02-18 16:34:00,TG,10.200000000000209
47,2022-02-18 17:05:00,1.13237,1.13262,1.13227,42.90520128471556,,1.13257,BUY,1.13208,2022-02-18 17:19:00,SLPR,-14.700000000003044
48,2022-02-18 17:22:00,1.13187,1.13207,1.13182,36.46953415241035,,1.13203,BUY,1.13194,2022-02-18 17:43:00,TGP,-2.7000000000043656
49,2022-02-18 17:43:00,1.13236,1.13236,1.13192,51.71218569477559,,1.13194,SELL,0.0,0,0,0.0
50,2022-02-18 18:22:00,1.13286,1.13288,1.13281,68.41059748447555,,1.13283,SELL,0.0,0,0,0.0
51,2022-02-18 18:29:00,1.13309,1.13309,1.13286,53.06918471100436,,1.13286,SELL,0.0,0,0,0.0
52,2022-02-18 19:33:00,1.13349,1.13351,1.13328,58.942590012237176,,1.13329,SELL,1.13287,2022-02-18 20:05:00,TGP,12.599999999995948
53,2022-02-18 20:05:00,1.1328,1.13289,1.13272,34.1261571880281,,1.13287,BUY,1.13257,2022-02-18 20:31:00,SLPR,-8.999999999999009
54,2022-02-18 20:34:00,1.13239,1.1325,1.13237,30.84512481735328,,1.13242,BUY,1.13269,2022-02-18 21:16:00,TGP,8.099999999999774
55,2022-02-18 21:16:00,1.13272,1.13272,1.13266,65.04789515883753,,1.13269,SELL,1.13231,2022-02-18 21:49:00,TGP,11.400000000001409
56,2022-02-18 21:49:00,1.13226,1.13232,1.13226,30.71116010310446,,1.13231,BUY,1.13201,2022-02-18 21:57:00,SLPR,-8.999999999999009
