,Index,bidopen,max_bid,min_bid,rsi,sma_signal,entry_price,entry_signal,exit_price,exit_time,status,pl
54,2022-01-25 02:01:00,1.13157,1.13159,1.13156,30.64548017566463,,1.13157,BUY,1.13134,2022-01-25 02:29:00,SLP,-6.899999999998574
55,2022-01-25 02:34:00,1.13128,1.13135,1.13128,35.585496125090955,,1.13135,BUY,1.13116,2022-01-25 02:35:00,SLP,-5.700000000004035
56,2022-01-25 02:45:00,1.13099,1.13105,1.13098,34.34604370037408,,1.13105,BUY,1.13095,2022-01-25 02:47:00,SLP,-3.000000000006331
57,2022-01-25 02:50:00,1.13093,1.13099,1.1309,36.55738476913967,,1.13099,BUY,1.13121,2022-01-25 02:59:00,TGP,6.60000000000327
58,2022-01-25 02:59:00,1.13138,1.13138,1.13117,52.064313377226355,,1.13121,SELL,1.13093,2022-01-25 03:09:00,TGP,8.40000000000174
59,2022-01-25 03:09:00,1.13092,1.13095,1.13092,32.002381432657714,,1.13093,BUY,1.13124,2022-01-25 03:26:00,TGP,9.300000000000974
60,2022-01-25 03:26:00,1.13124,1.13125,1.13121,69.23771838623777,,1.13124,SELL,1.13159,2022-01-25 04:29:00,SLP,-10.500000000002174
61,2022-01-25 04:30:00,1.13159,1.13159,1.13145,54.72853732917114,,1.13145,SELL,1.13099,2022-01-25 04:51:00,TGP,13.80000000000381
62,2022-01-25 04:51:00,1.13097,1.13099,1.13094,30.060001468729,,1.13099,BUY,1.13125,2022-01-25 05:06:00,TGP,7.80000000000447
63,2022-01-25 05:06:00,1.1313,1.13131,1.13121,60.8704737415342,,1.13125,SELL,1.13101,2022-01-25 05:35:00,TGP,7.200000000000539
64,2022-01-25 05:35:00,1.13101,1.13103,1.13101,30.037926331782387,,1.13101,BUY,1.13093,2022-01-25 05:37:00,SLP,-2.4000000000024
65,2022-01-25 05:41:00,1.13093,1.13099,1.13092,36.82396384437724,,1.13098,BUY,1.13081,2022-01-25 05:42:00,SLP,-5.1000000000001044
66,2022-01-25 05:46:00,1.13082,1.13091,1.13082,40.58288875864963,,1.1309,BUY,1.13077,2022-01-25 05:52:00,SLP,-3.8999999999989043
